,id,session_id,date,object,action,strValue,unit_id,user_detail_id,intValue,just_date
262346,263644,3859220262,2017-06-20 14:38:55.374471,7,704,antibiotics,3.0,68,,2017-06-20
262347,263645,3859220262,2017-06-20 14:39:03.925071,7,703,antibiotics,3.0,68,,2017-06-20
262348,263646,3859220262,2017-06-20 14:39:06.828180,7,704,antibiotics,3.0,68,,2017-06-20
262349,263647,3859220262,2017-06-20 14:39:07.041560,7,703,antibiotics,3.0,68,,2017-06-20
262350,263648,3859220262,2017-06-20 14:39:07.245504,7,704,antibiotics,3.0,68,,2017-06-20
262351,263649,1278104665,2017-06-20 14:40:37.746624,6,502,,4.0,72,,2017-06-20
262352,263650,1278104665,2017-06-20 14:40:41.439080,6,602,ccb48b9d976321bab7ef53af92b6efca2a5c5ba6,4.0,72,,2017-06-20
262353,263651,1278104665,2017-06-20 14:40:43.462363,7,702,01,4.0,72,,2017-06-20
262354,263652,1278104665,2017-06-20 14:40:52.941943,7,701,,4.0,72,,2017-06-20
262355,263653,1278104665,2017-06-20 14:40:56.474873,7,701,,4.0,72,,2017-06-20
262356,263654,1278104665,2017-06-20 14:41:03.192681,7,701,,4.0,72,,2017-06-20
262357,263655,1278104665,2017-06-20 14:41:04.189382,7,702,08,4.0,72,,2017-06-20
262358,263656,1278104665,2017-06-20 14:41:04.447531,7,702,06,4.0,72,,2017-06-20
262359,263657,1278104665,2017-06-20 14:41:05.776186,7,701,,4.0,72,,2017-06-20
262360,263658,1278104665,2017-06-20 14:41:06.902801,7,702,03,4.0,72,,2017-06-20
262361,263659,1278104665,2017-06-20 14:41:09.945366,7,701,,4.0,72,,2017-06-20
262362,263660,1278104665,2017-06-20 14:41:11.036615,7,702,07,4.0,72,,2017-06-20
262363,263661,1278104665,2017-06-20 14:41:15.044200,7,701,,4.0,72,,2017-06-20
262364,263662,1278104665,2017-06-20 14:41:33.531721,7,701,,4.0,72,,2017-06-20
262365,263663,1278104665,2017-06-20 14:41:34.914577,7,701,,4.0,72,,2017-06-20
262366,263664,1278104665,2017-06-20 14:41:44.331507,7,701,,4.0,72,,2017-06-20
262367,263665,1278104665,2017-06-20 14:41:47.115188,7,701,,4.0,72,,2017-06-20
262368,263666,1278104665,2017-06-20 14:41:47.882190,7,701,,4.0,72,,2017-06-20
262369,263667,1278104665,2017-06-20 14:41:49.499094,6,502,,4.0,72,,2017-06-20
262370,263668,1278104665,2017-06-20 14:47:22.918524,6,502,,4.0,72,,2017-06-20
262371,263669,1278104665,2017-06-20 14:47:25.033518,6,602,4b26f669fb77d4a8fca62df8bab6569bd076c1ae,4.0,72,,2017-06-20
262372,263670,1278104665,2017-06-20 14:47:27.437721,7,702,01,4.0,72,,2017-06-20
262373,263671,1278104665,2017-06-20 14:51:31.029769,7,701,,4.0,72,,2017-06-20
262374,263672,1278104665,2017-06-20 14:51:32.145783,7,701,,4.0,72,,2017-06-20
262375,263673,1278104665,2017-06-20 14:51:33.997209,7,701,,4.0,72,,2017-06-20
262376,263674,1278104665,2017-06-20 14:51:34.927933,7,702,08,4.0,72,,2017-06-20
262377,263675,1278104665,2017-06-20 14:51:35.198861,7,702,07,4.0,72,,2017-06-20
262378,263676,1278104665,2017-06-20 14:51:36.263140,7,701,,4.0,72,,2017-06-20
262379,263677,1278104665,2017-06-20 14:51:37.172803,7,702,03,4.0,72,,2017-06-20
262380,263678,1278104665,2017-06-20 14:53:13.876878,7,701,,4.0,72,,2017-06-20
262381,263679,1278104665,2017-06-20 14:53:17.843746,7,701,,4.0,72,,2017-06-20
262382,263680,1278104665,2017-06-20 14:53:19.310689,7,701,,4.0,72,,2017-06-20
262383,263681,1278104665,2017-06-20 14:53:20.120254,7,702,06,4.0,72,,2017-06-20
262384,263682,1278104665,2017-06-20 14:53:23.677756,7,701,,4.0,72,,2017-06-20
262385,263683,1278104665,2017-06-20 14:53:25.577889,7,701,,4.0,72,,2017-06-20
262386,263684,1278104665,2017-06-20 14:53:40.447008,7,701,,4.0,72,,2017-06-20
262387,263685,1278104665,2017-06-20 14:53:43.545550,7,701,,4.0,72,,2017-06-20
262388,263686,1278104665,2017-06-20 14:53:45.097500,7,701,,4.0,72,,2017-06-20
262389,263687,1278104665,2017-06-20 14:53:46.224045,7,702,10,4.0,72,,2017-06-20
262390,263688,1278104665,2017-06-20 14:53:47.831323,7,701,,4.0,72,,2017-06-20
262391,263689,1278104665,2017-06-20 14:53:49.445300,6,502,,4.0,72,,2017-06-20
262392,263690,3859220262,2017-06-20 15:11:08.374366,6,502,,3.0,68,,2017-06-20
262393,263691,3859220262,2017-06-20 15:11:09.064494,6,602,9d6ee4bf3b61e3656bae1f8845f7736b5eff9db3,3.0,68,,2017-06-20
262394,263692,3859220262,2017-06-20 15:11:14.814915,7,702,01,3.0,68,,2017-06-20
262395,263693,3859220262,2017-06-20 15:11:18.663446,7,702,08,3.0,68,,2017-06-20
262396,263694,3859220262,2017-06-20 15:11:18.823891,7,702,07,3.0,68,,2017-06-20
262397,263695,3859220262,2017-06-20 15:11:20.333296,7,702,06,3.0,68,,2017-06-20
262398,263696,3859220262,2017-06-20 15:11:22.683574,7,702,03,3.0,68,,2017-06-20
262399,263697,3859220262,2017-06-20 15:11:25.407464,7,701,,3.0,68,,2017-06-20
262400,263698,3859220262,2017-06-20 15:11:30.975068,6,502,,3.0,68,,2017-06-20
262401,263699,3859220262,2017-06-20 15:11:31.667463,6,602,6ee5b072c8014dca95fc5b5501ba7f7f1d3514c7,3.0,68,,2017-06-20
262402,263700,3859220262,2017-06-20 15:11:33.671607,7,702,03,3.0,68,,2017-06-20
262403,263701,3859220262,2017-06-20 15:11:49.860878,7,701,,3.0,68,,2017-06-20
262404,263702,3859220262,2017-06-20 15:11:54.845048,7,701,,3.0,68,,2017-06-20
262405,263703,3859220262,2017-06-20 15:11:57.313633,7,701,,3.0,68,,2017-06-20
262406,263704,3859220262,2017-06-20 15:12:00.228083,7,701,,3.0,68,,2017-06-20
262407,263705,3859220262,2017-06-20 15:12:04.493577,7,702,08,3.0,68,,2017-06-20
262408,263706,3859220262,2017-06-20 15:12:04.767345,7,702,06,3.0,68,,2017-06-20
262409,263707,3859220262,2017-06-20 15:12:06.731741,7,701,,3.0,68,,2017-06-20
262410,263708,3859220262,2017-06-20 15:12:07.773125,7,702,07,3.0,68,,2017-06-20
262411,263709,3859220262,2017-06-20 15:12:11.564654,7,701,,3.0,68,,2017-06-20
262412,263710,3859220262,2017-06-20 15:12:17.748595,7,701,,3.0,68,,2017-06-20
262413,263711,3859220262,2017-06-20 15:12:29.467888,7,701,,3.0,68,,2017-06-20
262414,263712,3859220262,2017-06-20 15:12:39.818371,7,701,,3.0,68,,2017-06-20
262415,263713,3859220262,2017-06-20 15:12:49.096162,7,702,08,3.0,68,,2017-06-20
262416,263714,3859220262,2017-06-20 15:12:54.266388,6,502,,3.0,68,,2017-06-20
262417,263715,3859220262,2017-06-20 15:15:19.349325,6,502,,3.0,68,,2017-06-20
262418,263716,1278104665,2017-06-20 15:23:38.699766,6,502,,4.0,72,,2017-06-20
262419,263717,1278104665,2017-06-20 15:23:39.814787,6,602,d9c65fc5beeece19a369fbb48caeedd2d2863c9d,4.0,72,,2017-06-20
262420,263718,1278104665,2017-06-20 15:23:42.620994,7,702,01,4.0,72,,2017-06-20
262421,263719,1278104665,2017-06-20 15:23:50.378910,7,701,,4.0,72,,2017-06-20
262422,263720,1278104665,2017-06-20 15:23:51.760724,7,701,,4.0,72,,2017-06-20
262423,263721,1278104665,2017-06-20 15:23:52.945490,7,701,,4.0,72,,2017-06-20
262424,263722,1278104665,2017-06-20 15:23:55.608630,7,702,03,4.0,72,,2017-06-20
262425,263723,1278104665,2017-06-20 15:23:57.844890,7,701,,4.0,72,,2017-06-20
262426,263724,1278104665,2017-06-20 15:23:59.163206,7,701,,4.0,72,,2017-06-20
262427,263725,1278104665,2017-06-20 15:23:59.996285,7,701,,4.0,72,,2017-06-20
262428,263726,1278104665,2017-06-20 15:24:01.946832,7,701,,4.0,72,,2017-06-20
262429,263727,1278104665,2017-06-20 15:24:02.826082,7,702,08,4.0,72,,2017-06-20
262430,263728,1278104665,2017-06-20 15:24:03.071593,7,702,07,4.0,72,,2017-06-20
262431,263729,1278104665,2017-06-20 15:24:04.329179,7,701,,4.0,72,,2017-06-20
262432,263730,1278104665,2017-06-20 15:24:05.372381,7,702,06,4.0,72,,2017-06-20
262433,263731,1278104665,2017-06-20 15:24:10.663643,7,701,,4.0,72,,2017-06-20
262434,263732,1278104665,2017-06-20 15:24:12.363569,7,701,,4.0,72,,2017-06-20
262435,263733,1278104665,2017-06-20 15:24:15.963812,7,701,,4.0,72,,2017-06-20
262436,263734,1278104665,2017-06-20 15:24:19.314515,7,701,,4.0,72,,2017-06-20
262437,263735,1278104665,2017-06-20 15:24:20.862850,6,502,,4.0,72,,2017-06-20
262438,263736,1278104665,2017-06-20 15:26:02.701258,6,602,f90d8aefab40f7438ae36a1b0b752628285d0b4d,4.0,72,,2017-06-20
262439,263737,1278104665,2017-06-20 15:26:04.739652,7,702,01,4.0,72,,2017-06-20
262440,263738,1278104665,2017-06-20 15:30:50.340531,7,701,,4.0,72,,2017-06-20
262441,263739,1278104665,2017-06-20 15:30:51.440626,7,701,,4.0,72,,2017-06-20
262442,263740,1278104665,2017-06-20 15:30:54.740987,7,701,,4.0,72,,2017-06-20
262443,263741,1278104665,2017-06-20 15:30:56.324735,7,701,,4.0,72,,2017-06-20
262444,263742,1278104665,2017-06-20 15:30:58.791278,7,701,,4.0,72,,2017-06-20
262445,263743,1278104665,2017-06-20 15:31:01.108633,7,701,,4.0,72,,2017-06-20
262446,263744,1278104665,2017-06-20 15:31:01.989051,7,702,06,4.0,72,,2017-06-20
262447,263745,1278104665,2017-06-20 15:31:02.261445,7,702,07,4.0,72,,2017-06-20
262448,263746,1278104665,2017-06-20 15:31:08.409661,7,701,,4.0,72,,2017-06-20
262449,263747,1278104665,2017-06-20 15:31:09.291852,7,702,08,4.0,72,,2017-06-20
262450,263748,1278104665,2017-06-20 15:31:13.310297,7,701,,4.0,72,,2017-06-20
262451,263749,1278104665,2017-06-20 15:31:16.944449,7,701,,4.0,72,,2017-06-20
262452,263750,1278104665,2017-06-20 15:31:17.770521,7,702,03,4.0,72,,2017-06-20
262453,263751,1278104665,2017-06-20 15:31:19.195096,7,701,,4.0,72,,2017-06-20
262454,263752,1278104665,2017-06-20 15:31:20.038804,7,702,10,4.0,72,,2017-06-20
262455,263753,1278104665,2017-06-20 15:31:24.746260,7,701,,4.0,72,,2017-06-20
262456,263754,1278104665,2017-06-20 15:31:28.045683,7,701,,4.0,72,,2017-06-20
262457,263755,1278104665,2017-06-20 15:31:28.995728,7,701,,4.0,72,,2017-06-20
262458,263756,1278104665,2017-06-20 15:31:30.945843,7,701,,4.0,72,,2017-06-20
262459,263757,1278104665,2017-06-20 15:31:34.000837,6,502,,4.0,72,,2017-06-20
262460,263758,1389605402,2017-06-20 15:31:36.524302,1,201,,3.0,68,,2017-06-20
262461,263759,1389605402,2017-06-20 15:31:36.618458,1,202,,3.0,68,,2017-06-20
262462,263760,3209601859,2017-06-20 15:31:53.006540,1,201,nm177725,3.0,68,,2017-06-20
262463,263761,3209601859,2017-06-20 15:31:53.196441,1,203,nm177725,3.0,68,,2017-06-20
262464,263762,3209601859,2017-06-20 15:31:53.196855,2,204,nm177725,3.0,68,,2017-06-20
262465,263763,3209601859,2017-06-20 15:31:53.467962,2,301,nm177725,3.0,68,,2017-06-20
262466,263764,3209601859,2017-06-20 15:31:53.468503,3,302,nm177725,3.0,68,,2017-06-20
262467,263765,3209601859,2017-06-20 15:31:53.662922,3,303,nm177725,3.0,68,,2017-06-20
262468,263766,3209601859,2017-06-20 15:31:53.664071,1,204,nm177725,3.0,68,,2017-06-20
262469,263767,3209601859,2017-06-20 15:31:53.686011,1,205,nm177725,3.0,68,,2017-06-20
262470,263768,3209601859,2017-06-20 15:31:54.991419,0,101,,3.0,68,,2017-06-20
262471,263769,3209601859,2017-06-20 15:31:56.681842,4,401,,3.0,68,3.0,2017-06-20
262472,263770,3209601859,2017-06-20 15:32:03.248288,6,502,,3.0,68,,2017-06-20
262473,263771,3209601859,2017-06-20 15:32:05.140176,6,602,cef898087a8592543ab00c708c052af470e5b8d2,3.0,68,,2017-06-20
262474,263772,3209601859,2017-06-20 15:32:06.932320,7,702,07,3.0,68,,2017-06-20
262475,263773,3209601859,2017-06-20 15:32:26.040640,7,701,,3.0,68,,2017-06-20
262476,263774,1278104665,2017-06-20 15:33:52.159089,6,502,,4.0,72,,2017-06-20
262477,263775,3209601859,2017-06-20 15:38:41.370044,7,701,,3.0,68,,2017-06-20
262478,263776,3209601859,2017-06-20 15:38:42.200540,7,702,06,3.0,68,,2017-06-20
262479,263777,3209601859,2017-06-20 15:38:42.489444,7,702,08,3.0,68,,2017-06-20
262480,263778,3209601859,2017-06-20 15:38:46.103131,7,701,,3.0,68,,2017-06-20
262481,263779,3209601859,2017-06-20 15:38:48.463138,7,702,03,3.0,68,,2017-06-20
262482,263780,3209601859,2017-06-20 15:38:54.170791,7,701,,3.0,68,,2017-06-20
262483,263781,3209601859,2017-06-20 15:39:00.219166,7,701,,3.0,68,,2017-06-20
262484,263782,3209601859,2017-06-20 15:39:05.095024,7,701,,3.0,68,,2017-06-20
262485,263783,3209601859,2017-06-20 15:39:08.856669,7,701,,3.0,68,,2017-06-20
262486,263784,3209601859,2017-06-20 15:39:12.997603,7,701,,3.0,68,,2017-06-20
262487,263785,3209601859,2017-06-20 15:39:17.238164,6,502,,3.0,68,,2017-06-20
262488,263786,3209601859,2017-06-20 15:41:21.996563,6,502,,3.0,68,,2017-06-20
262489,263787,3209601859,2017-06-20 15:43:38.899162,6,502,,3.0,68,,2017-06-20
262490,263788,3209601859,2017-06-20 15:43:39.500608,6,602,0345b17b7ecb39019a79c591d592a4856fff5839,3.0,68,,2017-06-20
262491,263789,3209601859,2017-06-20 15:43:42.073347,7,702,08,3.0,68,,2017-06-20
262492,263790,3209601859,2017-06-20 15:43:44.378344,7,701,,3.0,68,,2017-06-20
262493,263791,3209601859,2017-06-20 15:43:45.391916,7,702,07,3.0,68,,2017-06-20
262494,263792,3209601859,2017-06-20 15:47:32.778371,7,701,,3.0,68,,2017-06-20
262495,263793,3209601859,2017-06-20 15:53:07.974479,7,701,,3.0,68,,2017-06-20
262496,263794,3209601859,2017-06-20 15:53:08.687722,7,702,03,3.0,68,,2017-06-20
262497,263795,3209601859,2017-06-20 15:53:18.909570,7,701,,3.0,68,,2017-06-20
262498,263796,3209601859,2017-06-20 15:53:22.160969,7,701,,3.0,68,,2017-06-20
262499,263797,3209601859,2017-06-20 15:53:30.861185,7,701,,3.0,68,,2017-06-20
262500,263798,3209601859,2017-06-20 15:53:38.430049,7,701,,3.0,68,,2017-06-20
262501,263799,3209601859,2017-06-20 15:55:46.702393,7,701,,3.0,68,,2017-06-20
262502,263800,3209601859,2017-06-20 15:56:24.691979,6,502,,3.0,68,,2017-06-20
262503,263801,3209601859,2017-06-20 15:56:51.031778,6,602,3dd0a925afd608e7b10e9a74af260825423e3e86,3.0,68,,2017-06-20
262504,263802,3209601859,2017-06-20 15:56:53.753632,7,702,01,3.0,68,,2017-06-20
262505,263803,3209601859,2017-06-20 15:57:07.490358,7,701,,3.0,68,,2017-06-20
262506,263804,3209601859,2017-06-20 15:57:08.056637,7,701,,3.0,68,,2017-06-20
262507,263805,3209601859,2017-06-20 15:57:10.062413,7,701,,3.0,68,,2017-06-20
262508,263806,3209601859,2017-06-20 15:57:14.429453,7,701,,3.0,68,,2017-06-20
262509,263807,3209601859,2017-06-20 15:57:16.389047,7,702,08,3.0,68,,2017-06-20
262510,263808,3209601859,2017-06-20 15:57:16.643779,7,702,07,3.0,68,,2017-06-20
262511,263809,3209601859,2017-06-20 15:57:17.810276,7,701,,3.0,68,,2017-06-20
262512,263810,3209601859,2017-06-20 15:57:18.634706,7,702,06,3.0,68,,2017-06-20
262513,263811,3209601859,2017-06-20 15:57:20.175671,7,701,,3.0,68,,2017-06-20
262514,263812,3209601859,2017-06-20 15:57:23.826914,7,701,,3.0,68,,2017-06-20
262515,263813,3209601859,2017-06-20 15:57:24.846718,7,701,,3.0,68,,2017-06-20
262516,263814,3209601859,2017-06-20 15:57:25.735517,7,702,03,3.0,68,,2017-06-20
262517,263815,3209601859,2017-06-20 15:57:28.036290,7,701,,3.0,68,,2017-06-20
262518,263816,3209601859,2017-06-20 15:57:31.311165,7,701,,3.0,68,,2017-06-20
262519,263817,3209601859,2017-06-20 15:57:32.760995,7,701,,3.0,68,,2017-06-20
262520,263818,3209601859,2017-06-20 15:57:34.095625,7,701,,3.0,68,,2017-06-20
262521,263819,3209601859,2017-06-20 15:57:42.028634,7,701,,3.0,68,,2017-06-20
262522,263820,3209601859,2017-06-20 15:57:44.733486,6,502,,3.0,68,,2017-06-20
262523,263821,1278104665,2017-06-20 16:08:21.250591,6,502,,4.0,72,,2017-06-20
262524,263822,1278104665,2017-06-20 16:08:22.487811,6,602,0246d013c22cfb04b4f78e48c69d6457549150fe,4.0,72,,2017-06-20
262525,263823,1278104665,2017-06-20 16:08:24.757148,7,702,01,4.0,72,,2017-06-20
262526,263824,1278104665,2017-06-20 16:08:26.483194,7,701,,4.0,72,,2017-06-20
262527,263825,1278104665,2017-06-20 16:08:27.197849,7,701,,4.0,72,,2017-06-20
262528,263826,1278104665,2017-06-20 16:08:28.248220,7,701,,4.0,72,,2017-06-20
262529,263827,1278104665,2017-06-20 16:08:29.096029,7,702,06,4.0,72,,2017-06-20
262530,263828,1278104665,2017-06-20 16:08:29.367869,7,702,08,4.0,72,,2017-06-20
262531,263829,1278104665,2017-06-20 16:08:30.649918,7,701,,4.0,72,,2017-06-20
262532,263830,1278104665,2017-06-20 16:08:31.530558,7,702,03,4.0,72,,2017-06-20
262533,263831,1278104665,2017-06-20 16:08:33.498922,7,701,,4.0,72,,2017-06-20
262534,263832,1278104665,2017-06-20 16:08:36.059074,7,702,07,4.0,72,,2017-06-20
262535,263833,1278104665,2017-06-20 16:08:39.116821,7,701,,4.0,72,,2017-06-20
262536,263834,1278104665,2017-06-20 16:08:40.568434,7,701,,4.0,72,,2017-06-20
262537,263835,1278104665,2017-06-20 16:08:41.249921,7,701,,4.0,72,,2017-06-20
262538,263836,1278104665,2017-06-20 16:08:43.683950,7,701,,4.0,72,,2017-06-20
262539,263837,1278104665,2017-06-20 16:08:46.034318,7,701,,4.0,72,,2017-06-20
262540,263838,1278104665,2017-06-20 16:08:46.850763,7,701,,4.0,72,,2017-06-20
262541,263839,1278104665,2017-06-20 16:08:48.281306,6,502,,4.0,72,,2017-06-20
262542,263840,1278104665,2017-06-20 16:08:50.127389,6,602,44eb14a4e39dc68178a882726d946704a807d031,4.0,72,,2017-06-20
262543,263841,1278104665,2017-06-20 16:08:52.226628,7,702,01,4.0,72,,2017-06-20
262544,263842,1278104665,2017-06-20 16:08:56.636218,7,701,,4.0,72,,2017-06-20
262545,263843,1278104665,2017-06-20 16:08:57.470030,7,701,,4.0,72,,2017-06-20
262546,263844,1278104665,2017-06-20 16:08:58.553723,7,701,,4.0,72,,2017-06-20
262547,263845,1278104665,2017-06-20 16:08:59.349265,7,702,03,4.0,72,,2017-06-20
262548,263846,1278104665,2017-06-20 16:09:00.600684,7,702,08,4.0,72,,2017-06-20
262549,263847,1278104665,2017-06-20 16:09:00.862220,7,702,07,4.0,72,,2017-06-20
262550,263848,1278104665,2017-06-20 16:09:02.087231,7,701,,4.0,72,,2017-06-20
262551,263849,1278104665,2017-06-20 16:09:04.753286,7,701,,4.0,72,,2017-06-20
262552,263850,1278104665,2017-06-20 16:09:05.504463,7,701,,4.0,72,,2017-06-20
262553,263851,1278104665,2017-06-20 16:09:07.086229,6,502,,4.0,72,,2017-06-20
262554,263852,1278104665,2017-06-20 16:09:08.312487,6,602,44eb14a4e39dc68178a882726d946704a807d031,4.0,72,,2017-06-20
262555,263853,1278104665,2017-06-20 16:09:10.362329,7,702,01,4.0,72,,2017-06-20
262556,263854,1278104665,2017-06-20 16:09:15.538151,7,701,,4.0,72,,2017-06-20
262557,263855,1278104665,2017-06-20 16:09:16.735637,7,702,08,4.0,72,,2017-06-20
262558,263856,1278104665,2017-06-20 16:09:17.025219,7,702,03,4.0,72,,2017-06-20
262559,263857,1278104665,2017-06-20 16:09:18.188185,7,702,07,4.0,72,,2017-06-20
262560,263858,1278104665,2017-06-20 16:09:20.274393,7,701,,4.0,72,,2017-06-20
262561,263859,1278104665,2017-06-20 16:09:21.205660,7,701,,4.0,72,,2017-06-20
262562,263860,1278104665,2017-06-20 16:09:22.272515,7,701,,4.0,72,,2017-06-20
262563,263861,1278104665,2017-06-20 16:09:23.989119,7,701,,4.0,72,,2017-06-20
262564,263862,1278104665,2017-06-20 16:09:28.523618,6,502,,4.0,72,,2017-06-20
262565,263863,1278104665,2017-06-20 16:09:31.643194,6,602,ae339513cc32c3afdf3b4dce46ff5fc06dd8c8c6,4.0,72,,2017-06-20
262566,263864,1278104665,2017-06-20 16:09:33.447412,7,702,03,4.0,72,,2017-06-20
262567,263865,1278104665,2017-06-20 17:34:15.253873,7,701,,4.0,72,,2017-06-20
262568,263866,1278104665,2017-06-20 17:34:20.754733,7,701,,4.0,72,,2017-06-20
262569,263867,1278104665,2017-06-20 17:34:23.338336,7,701,,4.0,72,,2017-06-20
262570,263868,1278104665,2017-06-20 17:34:26.005438,7,701,,4.0,72,,2017-06-20
262571,263869,1278104665,2017-06-20 17:34:28.855863,7,701,,4.0,72,,2017-06-20
262572,263870,1278104665,2017-06-20 17:34:31.072417,7,701,,4.0,72,,2017-06-20
262573,263871,1278104665,2017-06-20 17:34:31.974253,7,702,06,4.0,72,,2017-06-20
262574,263872,1278104665,2017-06-20 17:34:32.244485,7,702,07,4.0,72,,2017-06-20
262575,263873,1278104665,2017-06-20 17:34:34.406704,7,701,,4.0,72,,2017-06-20
262576,263874,1278104665,2017-06-20 17:34:35.216248,7,702,08,4.0,72,,2017-06-20
262577,263875,1278104665,2017-06-20 17:34:44.074404,7,701,,4.0,72,,2017-06-20
262578,263876,1278104665,2017-06-20 17:34:44.774478,7,701,,4.0,72,,2017-06-20
262579,263877,1278104665,2017-06-20 17:34:45.651142,7,702,10,4.0,72,,2017-06-20
262580,263878,1278104665,2017-06-20 17:34:46.991796,7,701,,4.0,72,,2017-06-20
262581,263879,1278104665,2017-06-20 17:34:52.544214,6,502,,4.0,72,,2017-06-20
262582,263880,1278104665,2017-06-20 17:34:58.500354,6,602,f738cc5a32b7fde9547403f46781b4ac7b26f1c2,4.0,72,,2017-06-20
262583,263881,1278104665,2017-06-20 17:35:03.652625,7,702,01,4.0,72,,2017-06-20
262584,263882,1278104665,2017-06-20 17:35:09.161600,7,701,,4.0,72,,2017-06-20
262585,263883,1278104665,2017-06-20 17:35:09.994705,7,701,,4.0,72,,2017-06-20
262586,263884,1278104665,2017-06-20 17:35:11.579631,7,701,,4.0,72,,2017-06-20
262587,263885,1278104665,2017-06-20 17:35:13.894021,7,701,,4.0,72,,2017-06-20
262588,263886,1278104665,2017-06-20 17:35:14.710071,7,702,07,4.0,72,,2017-06-20
262589,263887,1278104665,2017-06-20 17:35:19.446365,7,701,,4.0,72,,2017-06-20
262590,263888,1278104665,2017-06-20 17:35:20.529235,7,701,,4.0,72,,2017-06-20
262591,263889,1278104665,2017-06-20 17:35:21.329793,7,701,,4.0,72,,2017-06-20
262592,263890,1278104665,2017-06-20 17:35:22.096676,7,702,03,4.0,72,,2017-06-20
262593,263891,1278104665,2017-06-20 17:35:24.030597,7,701,,4.0,72,,2017-06-20
262594,263892,1278104665,2017-06-20 17:35:24.863752,7,701,,4.0,72,,2017-06-20
262595,263893,1278104665,2017-06-20 17:35:25.613654,7,701,,4.0,72,,2017-06-20
262596,263894,1278104665,2017-06-20 17:35:27.480314,7,701,,4.0,72,,2017-06-20
262597,263895,1278104665,2017-06-20 17:35:28.256618,7,702,08,4.0,72,,2017-06-20
262598,263896,1278104665,2017-06-20 17:35:28.422926,7,702,06,4.0,72,,2017-06-20
262599,263897,1278104665,2017-06-20 17:35:29.499052,7,701,,4.0,72,,2017-06-20
262600,263898,1278104665,2017-06-20 17:35:31.349916,6,502,,4.0,72,,2017-06-20
262601,263899,1278104665,2017-06-20 17:35:32.473615,6,602,f738cc5a32b7fde9547403f46781b4ac7b26f1c2,4.0,72,,2017-06-20
262602,263900,1278104665,2017-06-20 17:35:34.551521,7,702,01,4.0,72,,2017-06-20
262603,263901,1278104665,2017-06-20 17:35:37.443226,7,702,06,4.0,72,,2017-06-20
262604,263902,1278104665,2017-06-20 17:35:37.599570,7,702,07,4.0,72,,2017-06-20
262605,263903,1278104665,2017-06-20 17:35:39.433527,7,701,,4.0,72,,2017-06-20
262606,263904,1278104665,2017-06-20 17:35:43.630503,6,502,,4.0,72,,2017-06-20
262607,263905,1278104665,2017-06-20 17:35:45.373363,6,602,e75101af0ff2b46742473dc93d4408dd0a6fbc0c,4.0,72,,2017-06-20
262608,263906,1278104665,2017-06-20 17:35:47.689865,7,702,01,4.0,72,,2017-06-20
262609,263907,1278104665,2017-06-20 17:36:50.108999,7,701,,4.0,72,,2017-06-20
262610,263908,1278104665,2017-06-20 17:36:50.925542,7,701,,4.0,72,,2017-06-20
262611,263909,1278104665,2017-06-20 17:36:53.059410,7,701,,4.0,72,,2017-06-20
262612,263910,1278104665,2017-06-20 17:36:53.972637,7,702,08,4.0,72,,2017-06-20
262613,263911,1278104665,2017-06-20 17:36:54.245818,7,702,07,4.0,72,,2017-06-20
262614,263912,1278104665,2017-06-20 17:36:55.342460,7,701,,4.0,72,,2017-06-20
262615,263913,1278104665,2017-06-20 17:36:56.219080,7,702,03,4.0,72,,2017-06-20
262616,263914,1278104665,2017-06-20 17:36:57.643100,7,701,,4.0,72,,2017-06-20
262617,263915,1278104665,2017-06-20 17:37:00.291862,7,701,,4.0,72,,2017-06-20
262618,263916,1278104665,2017-06-20 17:37:01.593438,7,701,,4.0,72,,2017-06-20
262619,263917,1278104665,2017-06-20 17:37:02.503246,7,702,06,4.0,72,,2017-06-20
262620,263918,1278104665,2017-06-20 17:37:03.643800,7,701,,4.0,72,,2017-06-20
262621,263919,1278104665,2017-06-20 17:37:04.894248,7,701,,4.0,72,,2017-06-20
262622,263920,1278104665,2017-06-20 17:37:06.127861,7,701,,4.0,72,,2017-06-20
262623,263921,1278104665,2017-06-20 17:37:08.027552,7,701,,4.0,72,,2017-06-20
262624,263922,1278104665,2017-06-20 17:37:10.745055,7,701,,4.0,72,,2017-06-20
262625,263923,1278104665,2017-06-20 17:37:12.746737,6,502,,4.0,72,,2017-06-20
262626,263924,1278104665,2017-06-20 17:37:15.533188,6,602,0263d40ce7ca75676a310008a9ce8a3d4e48b517,4.0,72,,2017-06-20
262627,263925,1278104665,2017-06-20 17:37:17.294394,7,702,01,4.0,72,,2017-06-20
262628,263926,1278104665,2017-06-20 17:37:22.829857,7,701,,4.0,72,,2017-06-20
262629,263927,1278104665,2017-06-20 17:37:28.864299,7,701,,4.0,72,,2017-06-20
262630,263928,1278104665,2017-06-20 17:37:30.430872,7,701,,4.0,72,,2017-06-20
262631,263929,1278104665,2017-06-20 17:37:31.277637,7,702,08,4.0,72,,2017-06-20
262632,263930,1278104665,2017-06-20 17:37:31.533612,7,702,07,4.0,72,,2017-06-20
262633,263931,1278104665,2017-06-20 17:37:32.598163,7,701,,4.0,72,,2017-06-20
262634,263932,1278104665,2017-06-20 17:37:33.324026,7,702,03,4.0,72,,2017-06-20
262635,263933,1278104665,2017-06-20 17:37:36.432264,7,701,,4.0,72,,2017-06-20
